index,chk_col,vs_col,p_val
351,company_large,job_buy_res_report,0.6823564550155654
352,company_large,likely_book,0.040116139238550286
353,company_large,persona_id,1.1310637820391381e-11
354,company_large,exp_advocate_res,0.7811512991905581
355,company_large,factor_location,0.6499806630838814
356,company_large,learning_talks,0.05283083078653307
357,company_large,exp_hire_res_vendor,0.7128098633901931
358,company_large,num_res_med,5.174059642384835e-12
359,company_large,factor_size,0.4924172880760278
360,company_large,job_conduct_res,0.27876624408284895
361,company_large,job_teach_res,0.32589532786955977
362,company_large,company_med,1.565415182496999e-39
363,company_large,likely_internet,0.4315147386801611
364,company_large,ideal_conference_size_cat,0.0007649862756074913
365,company_large,sesson_topic_tables,0.21459202121093016
366,company_large,num_res_small,9.472914609536686e-45
367,company_large,exp_plan_res,0.4036213228854071
368,company_large,learn_by_conference,0.7804031969078652
369,company_large,likely_watch_video,0.6799996629904466
370,factor_network,likely_colleague,0.22213217054930737
371,factor_network,target,0.007567778128994875
372,factor_network,session_workshop,5.492175935321198e-05
373,factor_network,likely_meetup,0.004804093216693013
374,factor_network,factor_speaker,0.4158438259393319
375,factor_network,job_lead_res_team,0.07613928684841942
376,factor_network,session_short_talk,0.0016734374849569679
377,factor_network,ideal_conf_med,0.8158197703390971
378,factor_network,factor_format_sessions,0.029604354545527758
379,factor_network,ideal_single_track,0.2950421257171093
380,factor_network,session_keynote,0.34096680109055855
381,factor_network,likely_conference,0.09607963810119723
382,factor_network,ideal_unconference,0.23201556884381086
383,factor_network,session_social_event,5.4011665540168207e-08
384,factor_network,company_small,0.02025156907330291
385,factor_network,learn_by_colleague,0.22213217054930737
386,factor_network,job_observe_res,0.7459183236779527
387,factor_network,exp_teach_res,0.2863370664407927
388,factor_network,exp_conduct_res,0.9257871938883016
389,factor_network,learn_by_online_group,6.406679678119878e-05
390,factor_network,job_manage_res_proj,0.309048251891012
391,factor_network,exp_analyze_res,0.39211662132280445
392,factor_network,job_plan_res,0.9861418179116874
393,factor_network,job_taxo,0.011273712452943781
394,factor_network,job_analyze_res,0.45392652072640793
395,factor_network,learning_meetup,0.0020994271100308916
396,factor_network,ideal_conf_workshop,0.3525062667312703
397,factor_network,exp_observe_res,0.4343756541177882
398,factor_network,learn_by_meetup,0.0009010829009752073
399,factor_network,job_hire_res_vendor,0.25025321479167134
400,factor_network,ideal_structure_cat,0.45001995568761044
401,factor_network,likely_online_group,6.406679678119878e-05
402,factor_network,factor_diverse_speak,0.35309826004116507
403,factor_network,exp_buy_res_report,0.9632817651189786
404,factor_network,learn_by_reading,0.5940889463940892
405,factor_network,factor_ability_to_pay,0.6222304612366103
406,factor_network,research_educ_cat,0.7165630228582097
407,factor_network,session_long_talk,0.6806694153960346
408,factor_network,ideal_multi_track,0.7261193686891442
409,factor_network,session_network,7.215642187735667e-43
410,factor_network,learn_by_video,0.8572956404963948
411,factor_network,exp_manage_res_proj,0.07873022956514292
412,factor_network,learning_workshop,0.0395535868426447
413,factor_network,factor_topics,0.037083919460840456
414,factor_network,job_advocate_res,0.5028909415664347
415,factor_network,factor_variety_attend,4.4320665241351263e-51
416,factor_network,factor_code,0.08252268368378635
417,factor_network,learning_read,0.6951298652055018
418,factor_network,session_qa,0.01681571333051103
419,factor_network,ideal_conf_small,0.4375768374801621
420,factor_network,learning_conference,0.015546201445563419
421,factor_network,ideal_conf_large,0.8572956404963948
422,factor_network,job_buy_res_report,0.06862313862537538
423,factor_network,likely_book,0.8802146959622777
424,factor_network,persona_id,0.015369616115909883
425,factor_network,exp_advocate_res,0.5370845767573865
426,factor_network,factor_location,0.5076664682605794
427,factor_network,learning_talks,0.9083418073037561
428,factor_network,exp_hire_res_vendor,0.1629489351088096
429,factor_network,num_res_med,0.028474893271592847
430,factor_network,factor_size,6.429336418635752e-10
431,factor_network,job_conduct_res,0.660572537919992
432,factor_network,job_teach_res,0.0950490026797575
433,factor_network,company_med,0.0035258207393962897
434,factor_network,likely_internet,0.9791891457801776
435,factor_network,ideal_conference_size_cat,0.39689246314171983
436,factor_network,sesson_topic_tables,1.3392399705225965e-07
437,factor_network,num_res_small,0.0700126241202538
438,factor_network,exp_plan_res,0.6279653056114786
439,factor_network,learn_by_conference,0.2803779923290283
440,factor_network,likely_watch_video,0.8783555372763886
441,likely_colleague,target,0.04923665277693766
442,likely_colleague,session_workshop,0.31955826360845996
443,likely_colleague,likely_meetup,0.0016124021765691532
444,likely_colleague,factor_speaker,0.7659866713097512
445,likely_colleague,job_lead_res_team,0.46405811210516135
446,likely_colleague,session_short_talk,0.05984781473537201
447,likely_colleague,ideal_conf_med,0.8863924335871841
448,likely_colleague,factor_format_sessions,0.9932852126347773
449,likely_colleague,ideal_single_track,0.6776710128532903
450,likely_colleague,session_keynote,0.7667496176502161
451,likely_colleague,likely_conference,0.003941490519685377
452,likely_colleague,ideal_unconference,0.9849074225666776
453,likely_colleague,session_social_event,0.3918688524649785
454,likely_colleague,company_small,0.09104589357531287
455,likely_colleague,learn_by_colleague,6.505102626729041e-157
456,likely_colleague,job_observe_res,0.24574103300216937
457,likely_colleague,exp_teach_res,0.1961182792959172
458,likely_colleague,exp_conduct_res,0.676509397044857
459,likely_colleague,learn_by_online_group,0.0004582633709076042
460,likely_colleague,job_manage_res_proj,0.9216275411775393
461,likely_colleague,exp_analyze_res,0.8656730172972981
